id,record_time,status,+24V_max_current,-24V_max_current,+24V_working_current,-24V_working_current,+9V_working_current,circuit_disconnect_freq,circuit_disconnect_time,command_judge_time,first_pulse_time,second_pulse_time,third_pulse_time,photoelectric_freq,system_recognition,mode1_level,mode2_level,mode1_pulse_width,mode2_pulse_width
2568,2024-01-19 03:50,正常,2.4,2.3,283,275,79,124,4.1,0.77,0.85,0.57,0.53,3.0,12.0,5.2,-5.1,33.03,35.03
2569,2024-01-19 04:00,正常,2.3,2.7,265,289,71,114,4.2,0.79,0.82,0.53,0.57,2.9,12.0,4.8,-5.2,33.05,35.04
2570,2024-01-19 04:10,正常,2.0,2.8,225,253,88,104,3.8,0.7,0.86,0.54,0.56,1.8,12.1,5.5,-4.8,32.98,34.95
2571,2024-01-19 04:20,模式1电平过低故障,2.5,2.3,286,225,91,117,4.4,0.77,0.82,0.54,0.56,1.1,12.1,4.0,-5.0,33.01,34.97
2572,2024-01-19 04:30,正常,2.9,2.8,288,241,84,129,4.1,0.72,0.85,0.54,0.56,1.1,12.0,5.2,-5.1,33.05,34.99
2573,2024-01-19 04:40,正常,2.1,2.4,255,213,83,102,4.0,0.78,0.84,0.53,0.57,2.2,12.0,4.7,-4.8,33.04,34.99
2574,2024-01-19 04:50,正常,2.2,2.3,252,224,99,125,4.0,0.75,0.84,0.52,0.54,2.2,12.1,4.6,-5.4,33.01,34.97
2575,2024-01-19 05:00,正常,2.5,2.6,253,221,73,115,4.8,0.77,0.87,0.57,0.54,1.1,11.9,4.5,-5.4,33.04,35.04
2576,2024-01-19 05:10,指令判断时间过短故障,2.6,2.8,221,214,71,129,5.2,0.65,0.84,0.54,0.52,1.8,12.0,4.8,-4.8,32.96,35.03
2577,2024-01-19 05:20,正常,2.5,2.3,226,219,76,130,4.2,0.71,0.83,0.56,0.53,2.5,11.9,5.2,-4.5,33.04,35.03
2578,2024-01-19 05:30,正常,2.1,2.7,251,213,75,112,4.6,0.76,0.86,0.54,0.53,2.8,12.1,4.6,-4.8,32.97,34.96
2579,2024-01-19 05:40,正常,2.2,2.1,231,202,87,125,4.9,0.72,0.84,0.55,0.54,2.3,11.9,5.4,-5.1,33.03,35.04
2580,2024-01-19 05:50,第二脉冲时间过短故障,2.1,2.1,284,282,84,111,4.8,0.72,0.85,0.5,0.56,2.0,11.9,4.9,-5.4,32.95,35.03
2581,2024-01-19 06:00,正常,2.0,2.4,237,222,91,116,3.9,0.75,0.86,0.54,0.54,1.1,12.0,4.8,-5.0,32.99,34.99
2582,2024-01-19 06:10,正常,2.5,2.3,269,276,84,130,4.1,0.71,0.83,0.56,0.58,2.4,12.0,5.3,-5.0,33.01,34.96
2583,2024-01-19 06:20,正常,2.6,2.7,270,269,80,110,5.1,0.79,0.86,0.58,0.58,1.5,12.0,5.4,-4.5,32.98,35.01
2584,2024-01-19 06:30,电路断开时间超标故障,2.9,2.3,263,289,75,124,6.1,0.8,0.83,0.57,0.55,1.5,11.9,5.4,-5.5,32.98,35.03
2585,2024-01-19 06:40,正常,2.7,2.5,248,279,94,101,4.0,0.76,0.83,0.55,0.53,2.3,12.1,5.4,-5.0,32.95,35.03
2586,2024-01-19 06:50,正常,2.8,2.3,224,220,95,126,5.4,0.79,0.82,0.56,0.56,1.6,12.0,5.1,-4.6,32.98,35.04
2587,2024-01-19 07:00,正常,2.6,2.6,246,254,76,127,4.7,0.73,0.86,0.55,0.52,2.5,12.1,5.2,-4.7,32.98,34.99
2588,2024-01-19 07:10,模式2电平过高故障,2.8,2.4,221,201,94,119,3.5,0.77,0.86,0.54,0.55,2.4,12.0,5.4,-4.4,33.02,34.99
2589,2024-01-19 07:20,正常,2.2,2.6,273,227,93,113,3.6,0.75,0.82,0.57,0.57,1.1,12.0,4.8,-4.9,32.98,35.0
2590,2024-01-19 07:30,正常,2.3,2.1,251,266,96,107,3.4,0.72,0.88,0.55,0.54,2.0,12.0,4.6,-5.3,32.95,34.95
2591,2024-01-19 07:40,正常,2.5,2.2,274,237,78,113,4.5,0.78,0.84,0.57,0.55,1.8,12.1,5.3,-5.1,32.96,34.97
2592,2024-01-19 07:50,模式1脉宽过长故障,2.9,2.4,252,275,99,128,3.2,0.75,0.87,0.57,0.52,3.0,12.0,4.7,-4.9,33.07,34.99
2593,2024-01-19 08:00,正常,2.9,2.4,202,219,93,130,5.5,0.73,0.84,0.56,0.57,1.6,12.0,4.7,-4.7,33.0,34.98
2594,2024-01-19 08:10,第二脉冲时间过短故障,2.4,2.3,255,213,99,101,3.4,0.78,0.87,0.5,0.52,1.5,12.0,4.9,-5.4,32.99,35.02
2595,2024-01-19 08:20,正常,2.9,2.2,218,214,82,108,4.7,0.76,0.86,0.56,0.53,2.0,12.0,5.0,-5.2,32.97,34.95
2596,2024-01-19 08:30,正常,2.5,2.3,287,289,98,113,3.9,0.71,0.87,0.58,0.57,1.7,11.9,5.4,-5.4,33.01,34.98
2597,2024-01-19 08:40,正常,2.1,2.7,221,210,71,113,3.4,0.77,0.84,0.53,0.58,1.1,12.1,5.2,-5.1,32.97,34.97
2598,2024-01-19 08:50,正常,2.1,2.6,219,266,85,106,3.7,0.79,0.88,0.54,0.54,2.2,11.9,4.5,-4.8,33.04,35.03
2599,2024-01-19 09:00,模式2脉宽过短故障,2.6,2.7,254,200,77,110,3.2,0.72,0.84,0.56,0.58,1.8,12.0,5.1,-5.1,33.01,34.91
2600,2024-01-19 09:10,正常,2.0,2.3,237,267,81,103,5.3,0.72,0.86,0.57,0.58,1.6,11.9,5.0,-4.7,32.97,34.95
2601,2024-01-19 09:20,正常,2.2,2.4,223,225,84,103,5.2,0.77,0.85,0.57,0.56,1.4,11.9,4.6,-4.7,33.03,34.97
2602,2024-01-19 09:30,正常,2.1,2.0,242,288,87,119,4.0,0.73,0.86,0.53,0.57,2.9,12.1,4.6,-4.5,32.99,35.04
2603,2024-01-19 09:40,正常,2.1,2.5,250,270,88,103,5.4,0.78,0.84,0.52,0.55,1.2,12.0,5.1,-4.7,32.99,34.99
2604,2024-01-19 09:50,正常,2.7,2.1,278,211,83,100,4.8,0.76,0.83,0.55,0.53,1.4,12.0,5.4,-4.9,32.99,35.04
2605,2024-01-19 10:00,+24V稳定电流超标故障,2.2,2.5,313,287,74,102,3.3,0.74,0.85,0.52,0.53,1.6,11.9,4.7,-5.0,33.03,34.96
2606,2024-01-19 10:10,正常,2.9,2.5,249,287,91,117,3.5,0.77,0.86,0.52,0.55,1.3,12.1,5.2,-5.5,33.03,34.95
2607,2024-01-19 10:20,正常,2.8,2.3,281,268,74,112,4.1,0.79,0.83,0.54,0.54,1.3,11.9,5.3,-5.1,32.96,35.03
2608,2024-01-19 10:30,正常,2.3,2.9,278,249,86,123,3.3,0.74,0.85,0.53,0.56,1.5,11.9,5.1,-5.1,32.97,35.0
2609,2024-01-19 10:40,正常,2.1,2.7,230,206,75,124,5.3,0.75,0.85,0.53,0.52,2.0,11.9,4.8,-4.6,32.95,34.98
2610,2024-01-19 10:50,正常,2.1,2.2,211,206,98,129,5.5,0.75,0.86,0.57,0.54,2.9,12.0,4.7,-5.3,32.98,34.98
2611,2024-01-19 11:00,正常,2.5,2.7,216,250,70,118,3.9,0.72,0.82,0.52,0.52,2.5,12.1,4.8,-4.9,32.99,34.96
2612,2024-01-19 11:10,正常,2.4,2.3,286,249,84,107,4.6,0.77,0.86,0.55,0.58,2.0,12.1,5.0,-4.8,33.0,35.02
2613,2024-01-19 11:20,第三脉冲时间过长故障,2.5,2.1,201,246,85,126,5.0,0.78,0.85,0.53,0.6,1.2,12.0,5.0,-4.6,32.96,35.0
2614,2024-01-19 11:30,正常,2.7,2.9,222,247,81,119,5.1,0.8,0.87,0.53,0.53,1.4,12.1,5.1,-5.2,33.0,35.01
2615,2024-01-19 11:40,电路断开频率过低故障,2.7,2.8,238,279,92,86,4.7,0.78,0.82,0.57,0.55,1.5,12.1,5.2,-5.3,33.0,34.97
2616,2024-01-19 11:50,正常,2.6,2.4,246,280,83,106,5.1,0.75,0.85,0.56,0.57,2.7,12.1,5.3,-4.9,33.03,34.97
2617,2024-01-19 12:00,指令判断时间过长故障,2.0,2.4,255,250,74,129,4.9,0.83,0.86,0.53,0.57,2.4,12.1,4.6,-4.8,33.01,35.01
2618,2024-01-19 12:10,正常,2.6,2.4,226,231,73,121,5.1,0.75,0.86,0.56,0.56,2.9,12.1,4.7,-5.2,33.03,35.05
2619,2024-01-19 12:20,正常,2.0,2.8,242,267,75,127,3.0,0.75,0.86,0.54,0.53,2.4,12.0,4.5,-4.9,33.02,34.99
2620,2024-01-19 12:30,指令判断时间过长故障,2.4,2.6,260,275,71,100,3.4,0.85,0.84,0.56,0.54,1.5,12.1,5.5,-4.8,33.01,35.02
2621,2024-01-19 12:40,正常,2.2,2.7,214,287,89,114,5.2,0.77,0.83,0.55,0.56,1.2,11.9,4.9,-5.2,32.98,35.0
2622,2024-01-19 12:50,正常,2.6,2.3,273,246,73,104,4.3,0.73,0.87,0.53,0.52,2.8,12.1,5.2,-5.2,33.01,34.99
2623,2024-01-19 13:00,模式2电平过低故障,2.1,2.1,205,285,86,101,3.4,0.78,0.86,0.52,0.55,1.8,11.9,4.5,-6.1,33.03,35.0
2624,2024-01-19 13:10,正常,2.7,2.6,258,277,80,106,5.0,0.78,0.83,0.53,0.53,1.8,12.1,4.6,-5.3,33.05,35.0
2625,2024-01-19 13:20,+24V稳定电流超标故障,2.6,2.8,376,276,71,128,5.4,0.71,0.86,0.57,0.55,2.4,12.1,5.2,-5.5,33.0,35.0
2626,2024-01-19 13:30,+9V稳定电流超标故障,2.1,2.8,226,211,146,115,4.4,0.78,0.82,0.56,0.52,2.1,12.0,5.2,-5.2,32.98,35.03
2627,2024-01-19 13:40,系统识别电压过低故障,2.8,2.3,242,242,78,112,3.0,0.75,0.88,0.57,0.53,1.1,11.5,4.8,-5.1,33.02,35.0
2628,2024-01-19 13:50,第二脉冲时间过长故障,2.6,2.2,266,255,81,122,3.9,0.71,0.84,0.62,0.56,2.2,12.0,4.9,-5.2,33.02,35.0
2629,2024-01-19 14:00,正常,2.6,2.2,274,211,88,104,4.5,0.76,0.84,0.55,0.55,2.1,11.9,5.3,-4.7,32.97,34.97
2630,2024-01-19 14:10,正常,2.6,2.3,278,289,77,126,4.5,0.71,0.85,0.55,0.53,1.1,11.9,5.1,-4.8,33.01,34.95
2631,2024-01-19 14:20,正常,2.3,2.4,229,215,87,127,3.5,0.8,0.83,0.56,0.54,2.5,12.0,5.3,-5.4,32.98,34.95
2632,2024-01-19 14:30,正常,2.1,2.7,238,274,76,123,5.4,0.73,0.84,0.58,0.54,1.7,11.9,4.9,-5.2,32.97,35.02
2633,2024-01-19 14:40,正常,2.9,2.6,282,224,70,128,4.2,0.71,0.88,0.57,0.55,1.9,11.9,5.4,-5.1,33.03,34.99
2634,2024-01-19 14:50,正常,2.2,2.8,235,283,92,101,4.7,0.8,0.84,0.54,0.56,3.0,12.0,4.7,-5.3,33.04,35.05
2635,2024-01-19 15:00,正常,2.1,2.4,287,277,96,113,3.8,0.7,0.87,0.53,0.56,1.9,12.1,5.0,-4.8,32.99,35.01
2636,2024-01-19 15:10,正常,2.9,2.6,241,215,89,119,4.1,0.75,0.87,0.54,0.54,2.5,12.0,4.8,-5.4,32.99,34.98
2637,2024-01-19 15:20,正常,2.4,2.4,275,225,73,129,3.1,0.78,0.83,0.57,0.56,1.0,12.1,4.9,-5.1,32.99,34.99
2638,2024-01-19 15:30,正常,2.8,2.1,217,269,92,120,3.5,0.76,0.83,0.56,0.53,3.0,12.1,5.1,-5.0,33.02,35.01
2639,2024-01-19 15:40,正常,2.5,2.7,232,202,80,110,4.1,0.8,0.88,0.54,0.54,1.4,12.0,5.2,-5.0,32.96,35.02
2640,2024-01-19 15:50,+24V稳定电流超标故障,2.9,2.7,377,218,91,110,5.4,0.77,0.85,0.58,0.54,1.3,11.9,4.9,-4.9,32.98,34.98
2641,2024-01-19 16:00,正常,2.6,2.4,221,200,77,112,5.2,0.73,0.83,0.58,0.56,2.9,11.9,5.1,-5.5,33.05,35.05
2642,2024-01-19 16:10,模式1电平过低故障,2.4,2.4,244,206,97,113,4.2,0.74,0.86,0.58,0.56,2.4,11.9,4.3,-5.4,32.96,35.0
2643,2024-01-19 16:20,模式2脉宽过短故障,2.5,2.4,253,284,71,123,3.2,0.78,0.87,0.56,0.52,1.9,12.1,4.7,-4.9,33.0,34.86
2644,2024-01-19 16:30,正常,2.3,2.4,271,225,99,124,4.2,0.72,0.82,0.55,0.54,2.6,11.9,5.0,-5.0,32.99,34.96
2645,2024-01-19 16:40,正常,2.8,2.8,277,273,71,104,4.0,0.73,0.84,0.55,0.53,2.6,12.0,4.6,-5.3,33.03,34.96
2646,2024-01-19 16:50,正常,2.6,2.6,256,203,73,125,3.0,0.77,0.84,0.54,0.53,1.8,11.9,5.0,-5.4,33.02,34.99
2647,2024-01-19 17:00,正常,2.7,2.3,221,276,74,123,3.3,0.72,0.85,0.57,0.55,2.4,12.0,5.2,-5.3,32.99,35.0
2648,2024-01-19 17:10,正常,2.3,2.2,206,272,92,130,5.0,0.75,0.86,0.56,0.53,1.7,12.0,5.0,-5.3,32.99,34.95
2649,2024-01-19 17:20,正常,2.3,2.7,290,236,99,111,4.3,0.72,0.86,0.58,0.55,1.9,12.0,4.9,-5.2,32.98,35.0
2650,2024-01-19 17:30,正常,2.7,2.6,203,264,95,114,3.1,0.75,0.87,0.57,0.57,2.8,11.9,4.9,-5.3,32.97,35.04
2651,2024-01-19 17:40,正常,2.5,2.4,261,271,73,113,5.1,0.73,0.82,0.55,0.57,1.5,12.0,5.3,-4.7,32.97,35.0
2652,2024-01-19 17:50,正常,2.6,2.6,212,263,81,109,3.9,0.73,0.86,0.53,0.56,2.2,12.0,4.7,-5.1,32.98,35.02
2653,2024-01-19 18:00,正常,2.5,2.2,211,282,70,126,4.8,0.76,0.83,0.53,0.57,2.5,12.1,5.1,-4.8,33.0,35.01
2654,2024-01-19 18:10,正常,2.5,2.1,246,279,93,106,5.0,0.8,0.86,0.55,0.56,1.3,11.9,5.4,-4.7,33.03,34.96
2655,2024-01-19 18:20,正常,2.2,2.5,216,221,87,105,5.4,0.73,0.87,0.53,0.53,1.7,11.9,4.9,-4.9,32.96,34.95
2656,2024-01-19 18:30,正常,2.1,2.1,245,209,78,130,4.9,0.77,0.84,0.56,0.52,1.1,12.0,5.4,-4.7,32.98,34.97
2657,2024-01-19 18:40,正常,2.6,2.3,271,262,85,104,3.2,0.7,0.82,0.57,0.56,2.7,11.9,5.3,-4.9,32.97,34.96
2658,2024-01-19 18:50,正常,2.5,2.7,245,286,80,100,3.5,0.74,0.84,0.56,0.56,2.4,11.9,5.4,-5.4,32.96,34.97
2659,2024-01-19 19:00,指令判断时间过短故障,2.5,2.4,277,239,73,102,5.2,0.62,0.82,0.54,0.53,1.5,12.0,5.1,-4.8,32.99,35.02
2660,2024-01-19 19:10,正常,2.4,2.7,202,210,81,116,3.7,0.7,0.86,0.52,0.55,1.7,12.0,5.2,-5.5,33.03,35.0
2661,2024-01-19 19:20,正常,2.3,2.3,287,281,81,102,4.5,0.8,0.86,0.57,0.55,3.0,12.1,5.0,-5.3,32.97,35.02
2662,2024-01-19 19:30,模式1脉宽过长故障,2.5,2.7,210,251,72,108,4.2,0.79,0.83,0.53,0.54,1.2,12.0,4.8,-4.7,33.12,35.03
2663,2024-01-19 19:40,第二脉冲时间过长故障,2.5,2.3,246,287,79,102,5.2,0.72,0.84,0.6,0.57,2.4,12.1,4.5,-5.2,32.95,35.05
2664,2024-01-19 19:50,正常,2.5,2.8,247,223,89,127,4.5,0.8,0.82,0.56,0.55,1.2,12.1,5.3,-4.6,33.04,34.99
2665,2024-01-19 20:00,正常,2.3,2.1,255,201,85,126,4.0,0.76,0.84,0.57,0.55,2.7,11.9,5.3,-4.7,33.0,34.96
2666,2024-01-19 20:10,正常,2.5,2.8,249,258,82,127,4.0,0.73,0.85,0.55,0.57,2.1,12.1,5.2,-4.5,32.96,34.98
2667,2024-01-19 20:20,第一脉冲时间过短故障,2.1,2.4,200,259,82,124,3.8,0.73,0.81,0.56,0.54,2.2,12.0,5.5,-5.4,33.02,35.03
2668,2024-01-19 20:30,模式2脉宽过长故障,2.2,2.3,272,240,82,105,3.3,0.74,0.83,0.55,0.58,2.1,12.1,5.2,-5.0,33.04,35.07
2669,2024-01-19 20:40,正常,2.1,2.0,246,244,99,125,3.8,0.76,0.86,0.54,0.53,2.0,12.1,4.7,-4.8,33.04,35.02
2670,2024-01-19 20:50,正常,2.3,2.6,267,275,98,101,5.3,0.79,0.83,0.56,0.56,2.2,12.1,4.9,-4.8,32.98,35.0
2671,2024-01-19 21:00,光电频率过低故障,2.7,2.2,219,280,95,120,3.5,0.74,0.84,0.53,0.55,0.4,12.0,4.9,-5.5,32.99,35.03
2672,2024-01-19 21:10,正常,2.8,2.2,212,278,76,107,5.4,0.75,0.88,0.55,0.53,2.1,12.0,4.6,-4.7,33.01,34.95
2673,2024-01-19 21:20,正常,2.6,2.6,238,233,86,128,5.0,0.72,0.85,0.55,0.52,1.4,12.1,5.4,-5.0,32.96,34.96
2674,2024-01-19 21:30,正常,2.7,2.3,201,247,72,120,3.4,0.76,0.86,0.53,0.56,1.1,11.9,5.4,-5.3,32.98,34.96
2675,2024-01-19 21:40,光电频率过高故障,2.3,2.6,217,278,90,128,5.3,0.75,0.84,0.53,0.54,3.2,12.1,4.6,-5.4,32.98,34.99
2676,2024-01-19 21:50,正常,2.2,2.6,258,223,91,121,4.6,0.76,0.87,0.53,0.56,2.6,12.0,5.3,-5.5,33.03,35.01
2677,2024-01-19 22:00,正常,2.3,2.8,265,256,73,127,3.3,0.71,0.85,0.55,0.55,2.4,12.0,5.1,-4.9,32.96,35.04
2678,2024-01-19 22:10,正常,2.2,2.7,211,242,72,130,5.1,0.71,0.83,0.58,0.57,2.5,12.0,5.1,-5.1,32.96,35.02
2679,2024-01-19 22:20,-24V最大电流超标故障,2.6,3.2,215,206,94,128,5.2,0.76,0.88,0.54,0.55,3.0,12.1,4.8,-5.3,33.01,35.01
2680,2024-01-19 22:30,正常,2.3,2.1,225,226,95,102,4.7,0.75,0.88,0.57,0.54,2.3,12.0,5.4,-4.6,33.01,34.99
2681,2024-01-19 22:40,正常,2.5,2.6,281,228,89,112,4.4,0.76,0.86,0.57,0.53,2.8,12.1,4.9,-5.0,32.98,34.97
2682,2024-01-19 22:50,正常,2.5,2.1,243,276,84,112,3.7,0.72,0.85,0.56,0.54,2.5,12.0,5.0,-4.9,32.99,35.05
2683,2024-01-19 23:00,系统识别电压过低故障,2.5,2.0,285,242,85,130,5.4,0.71,0.83,0.52,0.55,2.8,11.5,4.6,-4.8,33.02,35.05
2684,2024-01-19 23:10,模式1脉宽过短故障,2.0,2.0,235,265,71,126,4.7,0.72,0.83,0.56,0.55,2.4,12.1,5.3,-4.9,32.89,35.01
2685,2024-01-19 23:20,-24V稳定电流超标故障,2.8,2.4,277,356,96,103,4.0,0.71,0.82,0.58,0.55,2.4,11.9,4.7,-4.7,33.05,35.05
2686,2024-01-19 23:30,正常,2.7,2.6,243,274,95,116,4.6,0.71,0.85,0.52,0.53,1.8,12.0,4.8,-5.5,33.05,35.03
2687,2024-01-19 23:40,+24V最大电流超标故障,3.9,2.3,259,256,91,117,5.0,0.73,0.83,0.56,0.57,2.4,11.9,4.6,-5.4,33.01,35.04
2688,2024-01-19 23:50,正常,2.6,2.8,278,267,79,105,3.4,0.75,0.82,0.57,0.58,1.4,12.0,5.4,-4.9,33.05,35.03
2689,2024-01-20 00:00,模式2电平过低故障,2.1,2.5,227,288,91,122,4.2,0.74,0.86,0.53,0.52,1.4,12.1,5.1,-5.6,32.97,34.97
2690,2024-01-20 00:10,正常,2.3,2.2,272,246,70,116,4.1,0.7,0.85,0.56,0.56,2.5,12.1,5.0,-4.5,33.02,35.04
2691,2024-01-20 00:20,正常,2.8,2.2,263,220,94,121,4.8,0.72,0.83,0.55,0.53,1.4,12.0,5.2,-5.1,33.01,35.03
2692,2024-01-20 00:30,模式1脉宽过短故障,2.9,2.8,218,234,96,125,4.8,0.78,0.87,0.56,0.55,2.2,12.0,5.4,-5.5,32.88,34.95
2693,2024-01-20 00:40,第三脉冲时间过短故障,2.7,2.1,202,274,81,126,4.5,0.77,0.85,0.53,0.5,1.9,11.9,5.5,-5.0,32.97,35.02
2694,2024-01-20 00:50,正常,2.1,2.8,284,216,74,117,4.3,0.72,0.84,0.54,0.55,1.9,12.0,4.5,-4.7,32.96,34.98
2695,2024-01-20 01:00,正常,2.1,2.2,288,273,95,116,4.2,0.76,0.87,0.55,0.58,1.9,12.1,5.0,-5.2,33.05,35.04
2696,2024-01-20 01:10,正常,2.7,2.3,256,274,70,126,4.2,0.74,0.86,0.56,0.54,1.4,12.0,5.5,-5.3,32.98,35.0
2697,2024-01-20 01:20,+24V最大电流超标故障,3.3,2.3,266,210,94,111,3.9,0.75,0.86,0.54,0.55,1.4,12.0,5.1,-4.9,33.02,35.0
2698,2024-01-20 01:30,正常,2.3,2.3,219,215,80,105,3.2,0.77,0.85,0.53,0.56,1.2,12.1,4.6,-5.3,33.03,35.04
2699,2024-01-20 01:40,模式1电平过高故障,2.7,2.3,214,227,72,103,4.9,0.76,0.84,0.53,0.56,1.6,12.0,6.2,-5.4,33.03,35.01
2700,2024-01-20 01:50,正常,2.4,2.0,282,238,94,103,3.8,0.72,0.86,0.55,0.58,1.2,11.9,4.9,-4.7,33.04,35.03
2701,2024-01-20 02:00,正常,2.6,2.7,237,236,78,128,3.6,0.75,0.86,0.58,0.58,1.8,11.9,5.4,-4.9,32.95,34.99
2702,2024-01-20 02:10,电路断开频率过高故障,2.8,2.4,215,238,97,136,5.0,0.71,0.84,0.57,0.55,1.6,12.0,4.5,-5.4,33.03,35.01
2703,2024-01-20 02:20,模式1脉宽过短故障,2.8,2.5,230,247,95,126,3.3,0.78,0.83,0.56,0.54,1.8,11.9,5.1,-4.6,32.88,35.04
2704,2024-01-20 02:30,第二脉冲时间过长故障,2.1,2.2,211,212,82,126,4.0,0.78,0.86,0.61,0.58,1.8,12.1,5.0,-5.3,32.99,34.97
2705,2024-01-20 02:40,模式2脉宽过短故障,2.6,2.4,269,204,81,129,3.9,0.76,0.85,0.58,0.56,2.9,12.0,4.8,-5.1,32.98,34.92
2706,2024-01-20 02:50,正常,2.4,2.4,283,222,78,109,4.7,0.72,0.83,0.53,0.53,2.0,12.0,5.0,-5.3,32.96,34.98
2707,2024-01-20 03:00,正常,2.0,2.2,290,276,86,115,3.1,0.75,0.88,0.56,0.53,1.8,11.9,5.0,-5.4,32.98,35.02
2708,2024-01-20 03:10,+24V稳定电流超标故障,2.3,2.1,386,245,73,106,5.2,0.75,0.87,0.52,0.56,1.9,11.9,5.2,-4.6,33.01,34.97
2709,2024-01-20 03:20,正常,2.3,2.8,254,231,88,129,3.5,0.72,0.84,0.56,0.55,1.2,11.9,5.1,-5.2,33.01,35.01
2710,2024-01-20 03:30,正常,2.7,2.8,242,244,87,122,3.1,0.75,0.84,0.55,0.58,1.6,11.9,4.9,-4.7,33.04,35.02
2711,2024-01-20 03:40,正常,2.3,2.1,210,204,75,118,3.4,0.77,0.85,0.53,0.52,2.6,12.0,5.2,-4.8,33.04,35.03
2712,2024-01-20 03:50,第二脉冲时间过长故障,2.7,2.6,245,246,88,122,4.3,0.79,0.83,0.6,0.54,1.8,12.1,5.0,-4.6,33.03,35.02
2713,2024-01-20 04:00,电路断开频率过高故障,2.3,2.4,204,231,72,138,3.8,0.79,0.84,0.56,0.58,2.7,12.0,5.0,-4.9,32.97,34.98
2714,2024-01-20 04:10,正常,2.2,2.1,250,239,80,108,5.4,0.7,0.84,0.55,0.57,2.4,12.0,4.6,-5.0,33.01,35.02
2715,2024-01-20 04:20,正常,2.1,2.3,229,238,97,108,4.9,0.75,0.84,0.54,0.57,2.4,11.9,4.6,-4.6,32.96,35.01
2716,2024-01-20 04:30,第一脉冲时间过短故障,2.1,2.5,261,259,71,106,5.0,0.77,0.81,0.55,0.56,1.6,12.0,5.1,-5.3,33.01,35.03
2717,2024-01-20 04:40,正常,2.8,2.3,214,234,98,105,3.7,0.7,0.86,0.53,0.58,1.7,11.9,4.7,-4.6,33.0,34.97
2718,2024-01-20 04:50,模式2脉宽过短故障,2.4,2.1,278,252,88,123,3.8,0.75,0.83,0.53,0.57,1.6,12.1,5.4,-4.9,32.96,34.93
2719,2024-01-20 05:00,模式1脉宽过长故障,2.5,2.5,243,221,74,104,4.6,0.76,0.87,0.53,0.52,1.1,12.0,5.3,-5.3,33.14,34.99
2720,2024-01-20 05:10,系统识别电压过高故障,2.6,2.1,256,289,75,107,3.2,0.72,0.82,0.53,0.53,1.0,12.4,5.1,-4.7,33.04,34.99
2721,2024-01-20 05:20,电路断开时间超标故障,2.6,2.4,251,221,73,127,6.5,0.72,0.83,0.53,0.53,1.3,11.9,5.1,-4.6,33.02,35.02
2722,2024-01-20 05:30,正常,2.5,2.8,211,286,99,110,4.1,0.79,0.87,0.53,0.55,2.6,12.0,5.1,-5.5,33.02,34.97
2723,2024-01-20 05:40,系统识别电压过低故障,2.4,2.7,232,233,80,103,5.0,0.73,0.85,0.54,0.55,2.7,11.5,5.4,-4.6,33.0,35.03
2724,2024-01-20 05:50,正常,2.5,2.2,250,217,90,111,3.5,0.77,0.83,0.58,0.54,1.9,12.0,5.2,-4.8,32.99,35.01
2725,2024-01-20 06:00,模式2电平过高故障,2.6,2.7,252,288,98,113,4.1,0.72,0.84,0.55,0.54,1.5,12.0,5.3,-4.1,33.02,35.03
2726,2024-01-20 06:10,电路断开时间超标故障,2.8,2.4,269,240,96,106,6.8,0.74,0.86,0.52,0.56,2.4,12.0,4.6,-4.6,32.96,35.03
2727,2024-01-20 06:20,正常,2.2,2.1,240,246,87,125,3.1,0.75,0.86,0.56,0.52,2.6,12.0,4.9,-5.3,32.99,35.04
2728,2024-01-20 06:30,电路断开时间超标故障,2.3,2.2,216,227,91,122,6.9,0.73,0.87,0.54,0.58,1.2,12.0,5.3,-5.1,33.01,35.02
2729,2024-01-20 06:40,第三脉冲时间过短故障,2.3,2.0,201,243,93,128,4.7,0.73,0.85,0.57,0.51,1.4,12.1,5.0,-5.0,33.01,35.03
2730,2024-01-20 06:50,正常,2.9,2.6,223,281,72,121,4.2,0.74,0.86,0.56,0.56,2.5,11.9,5.3,-5.0,32.98,34.98
2731,2024-01-20 07:00,正常,2.6,2.3,238,215,93,102,4.8,0.73,0.88,0.54,0.54,2.3,12.1,4.7,-5.4,33.04,34.96
2732,2024-01-20 07:10,正常,2.1,2.5,210,274,75,120,4.1,0.74,0.82,0.54,0.55,1.2,12.0,4.9,-5.1,32.97,34.99
2733,2024-01-20 07:20,正常,2.9,2.2,256,222,74,101,5.4,0.7,0.87,0.56,0.54,1.6,11.9,4.9,-5.1,32.99,35.0
2734,2024-01-20 07:30,电路断开频率过高故障,2.7,2.1,230,227,75,150,3.1,0.71,0.84,0.54,0.55,2.5,11.9,4.8,-5.2,33.02,34.98
2735,2024-01-20 07:40,正常,2.3,2.4,282,270,78,110,3.1,0.76,0.85,0.58,0.54,1.7,11.9,4.5,-4.7,32.99,34.97
2736,2024-01-20 07:50,系统识别电压过低故障,2.3,2.7,207,285,72,101,5.1,0.75,0.83,0.52,0.55,1.7,11.5,5.2,-5.3,33.01,34.97
2737,2024-01-20 08:00,正常,2.1,2.0,264,236,85,108,4.8,0.76,0.84,0.54,0.56,2.9,11.9,5.4,-4.8,32.97,35.03
2738,2024-01-20 08:10,正常,2.4,2.8,217,252,91,118,4.2,0.74,0.84,0.52,0.56,1.7,12.0,4.6,-4.8,32.99,35.02
